Date,Day,Month,Year,data_4th_Digit,OE,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PRECTOTCORR
2012-10-25,25,10,2012,15,Even,17.48,11.67,14.57,17.32,10.83,23.49,12.67,0.19
2012-10-27,27,10,2012,15,Odd,17.72,15.53,16.62,17.32,3.54,19.83,16.29,17.03
2012-10-30,30,10,2012,10,Odd,9.45,3.72,6.58,9.87,11.14,14.88,3.74,0.04
2012-11-3,3,11,2012,1,Odd,14.01,11.26,12.63,13.48,7.48,17.83,10.33,0.14
2012-11-5,5,11,2012,7,Odd,17.07,14.8,15.93,16.6,9.41,20.59,11.18,2.24
2012-11-6,6,11,2012,18,Even,13.75,9.86,11.8,12.85,6.95,17.89,10.94,0.13
2012-11-8,8,11,2012,9,Even,10.92,5.5,8.21,9.7,11.65,17.12,5.48,0.0
2012-11-10,10,11,2012,1,Odd,13.15,8.67,10.9,12.68,9.71,18.64,8.93,1.38
2012-11-13,13,11,2012,3,Even,17.1,13.86,15.48,16.26,8.9,22.52,13.63,0.72
2012-11-15,15,11,2012,12,Even,14.48,10.08,12.28,14.44,6.58,17.98,11.4,0.06
2012-11-17,17,11,2012,8,Even,12.61,7.86,10.23,11.82,9.77,18.05,8.27,0.19
2012-11-20,20,11,2012,9,Odd,13.05,10.46,11.75,12.75,7.58,17.83,10.25,1.66
2012-11-22,22,11,2012,20,Odd,13.05,10.79,11.92,12.07,8.34,17.65,9.32,0.01
2012-11-24,24,11,2012,12,Even,12.91,8.55,10.73,11.41,8.37,17.56,9.2,0.01
2012-11-27,27,11,2012,5,Odd,14.43,13.26,13.84,13.81,4.52,15.87,11.34,5.04
2012-11-29,29,11,2012,1,Odd,10.91,8.93,9.92,10.47,1.66,11.64,9.98,24.82
2012-12-1,1,12,2012,6,Odd,9.22,7.41,8.32,9.23,4.2,12.05,7.86,12.15
2012-12-4,4,12,2012,19,Even,7.82,5.04,6.43,6.71,10.07,12.18,2.12,4.45
2012-12-6,6,12,2012,15,Even,3.96,-0.66,1.65,2.86,8.7,9.62,0.92,0.38
2012-12-10,10,12,2012,11,Odd,4.43,1.39,2.91,3.12,10.95,9.62,-1.31,3.73
2012-12-11,11,12,2012,6,Odd,3.18,-0.53,1.33,2.63,10.81,9.87,-0.95,0.03
2012-12-13,13,12,2012,9,Odd,3.6,0.26,1.94,2.79,8.27,7.73,-0.54,0.43
2012-12-15,15,12,2012,15,Odd,12.0,11.13,11.57,11.31,2.81,13.1,10.29,2.74
2012-12-18,18,12,2012,22,Even,6.14,3.91,5.02,6.0,8.96,11.94,2.98,0.09
2012-12-20,20,12,2012,6,Odd,4.6,0.9,2.75,3.41,9.58,9.55,-0.04,0.16
2012-12-22,22,12,2012,24,Odd,5.96,2.9,4.43,5.23,11.29,12.82,1.53,0.08
2012-12-24,24,12,2012,6,Odd,10.33,9.06,9.69,9.65,7.06,14.76,7.69,0.02
2012-12-27,27,12,2012,28,Odd,10.38,9.05,9.71,9.21,6.14,14.01,7.87,5.86
2012-12-29,29,12,2012,31,Even,5.02,0.59,2.8,4.12,11.81,12.36,0.55,0.0
2013-1-2,2,1,2013,10,Even,8.02,6.55,7.28,7.43,4.22,10.62,6.4,2.51
2013-1-3,3,1,2013,12,Odd,8.19,4.8,6.49,7.27,10.5,14.73,4.23,0.11
2013-1-5,5,1,2013,3,Odd,7.1,5.8,6.45,6.33,9.81,13.35,3.54,0.0
2013-1-8,8,1,2013,28,Even,7.99,6.4,7.19,6.19,8.03,11.24,3.22,0.01
2013-1-10,10,1,2013,1,Even,8.58,7.29,7.94,7.67,2.95,10.06,7.1,6.41
2013-1-12,12,1,2013,9,Even,6.8,4.37,5.58,6.62,9.09,11.37,2.28,0.37
2013-1-15,15,1,2013,12,Even,6.4,3.23,4.81,5.71,6.69,9.88,3.19,1.26
2013-1-17,17,1,2013,25,Odd,5.16,2.85,4.01,5.25,7.38,9.63,2.25,6.46
2013-1-19,19,1,2013,1,Even,4.67,2.99,3.83,3.93,11.62,10.54,-1.09,4.13
2013-1-22,22,1,2013,8,Even,6.88,3.73,5.3,5.73,4.68,9.39,4.71,1.48
2013-1-24,24,1,2013,15,Odd,6.01,4.23,5.12,6.15,6.88,9.44,2.56,1.63
2013-1-26,26,1,2013,10,Odd,3.41,-0.96,1.23,3.21,10.08,9.71,-0.38,0.0
2013-1-29,29,1,2013,6,Even,7.08,3.12,5.1,6.31,10.15,12.54,2.4,0.2
2013-1-31,31,1,2013,37,Odd,9.9,7.88,8.89,8.9,11.0,16.41,5.41,0.0
2013-2-2,2,2,2013,9,Odd,10.17,8.46,9.31,9.76,6.18,13.49,7.31,4.8
2013-2-5,5,2,2013,7,Odd,6.71,4.76,5.74,5.17,7.74,10.23,2.49,0.05
2013-2-7,7,2,2013,4,Odd,4.86,2.01,3.43,4.65,4.55,7.52,2.97,6.66
2013-2-9,9,2,2013,4,Odd,1.75,-2.92,-0.58,1.95,8.31,7.16,-1.15,0.37
2013-2-12,12,2,2013,6,Even,7.01,2.28,4.64,6.59,7.27,10.9,3.63,0.87
2013-2-14,14,2,2013,24,Even,5.04,1.38,3.21,4.95,11.01,11.65,0.64,0.02
2013-2-16,16,2,2013,6,Odd,6.29,1.1,3.69,5.94,11.05,12.4,1.36,0.02
2013-2-19,19,2,2013,3,Odd,4.76,-0.73,2.01,4.15,11.86,11.15,-0.71,0.04
2013-2-21,21,2,2013,4,Odd,6.73,2.69,4.72,6.16,10.02,11.74,1.73,1.03
2013-2-23,23,2,2013,1,Even,7.49,6.1,6.8,7.37,9.14,11.88,2.74,14.32
2013-2-26,26,2,2013,20,Odd,6.47,1.6,4.04,5.87,7.28,10.48,3.19,0.31
2013-2-28,28,2,2013,4,Even,7.19,2.63,4.91,6.35,10.74,13.01,2.27,0.0
2013-3-2,2,3,2013,16,Odd,7.99,4.43,6.21,7.34,12.31,14.35,2.04,0.26
2013-3-5,5,3,2013,32,Even,9.22,6.12,7.67,8.67,10.33,13.86,3.53,0.9
2013-3-7,7,3,2013,26,Even,12.31,11.26,11.78,12.15,5.7,15.51,9.8,4.0
2013-3-9,9,3,2013,13,Even,12.22,9.94,11.08,12.44,7.25,16.02,8.77,0.85
2013-3-12,12,3,2013,7,Odd,9.83,7.88,8.85,9.66,6.18,13.24,7.07,11.24
2013-3-14,14,3,2013,27,Odd,7.2,3.48,5.34,7.4,10.04,12.35,2.32,1.79
2013-3-16,16,3,2013,19,Even,4.83,-2.95,0.94,5.73,11.91,10.89,-1.02,0.03
2013-3-19,19,3,2013,21,Even,9.71,6.01,7.87,9.71,7.55,13.94,6.4,0.0
2013-3-21,21,3,2013,9,Even,9.58,5.23,7.4,9.73,8.72,14.47,5.76,0.52
2013-3-23,23,3,2013,29,Even,10.65,6.87,8.76,10.31,8.64,15.55,6.91,0.0
2013-3-26,26,3,2013,15,Even,8.71,6.05,7.37,9.37,11.06,13.98,2.92,4.68
2013-3-28,28,3,2013,12,Even,11.06,9.2,10.13,11.28,10.05,15.31,5.26,1.9
2013-3-30,30,3,2013,17,Odd,12.76,11.38,12.07,12.92,5.86,16.34,10.48,3.7
2013-4-2,2,4,2013,4,Even,12.34,9.17,10.76,12.97,6.44,14.98,8.54,10.99
2013-4-4,4,4,2013,3,Even,11.59,6.95,9.27,10.92,10.8,16.21,5.41,0.08
2013-4-6,6,4,2013,5,Even,12.66,8.41,10.54,13.37,11.91,18.4,6.48,0.72
2013-4-9,9,4,2013,25,Even,11.8,8.12,9.97,12.59,9.22,16.57,7.35,0.84
2013-4-11,11,4,2013,1,Odd,12.7,9.05,10.87,13.53,10.73,17.99,7.26,0.0
2013-4-13,13,4,2013,26,Odd,14.4,9.17,11.79,14.64,9.93,20.07,10.15,0.01
2013-4-16,16,4,2013,21,Even,16.82,9.96,13.39,16.82,11.38,22.94,11.57,0.01
2013-4-18,18,4,2013,27,Odd,17.56,9.42,13.49,17.48,12.09,24.08,12.01,0.0
2013-4-20,20,4,2013,29,Odd,14.22,10.89,12.55,15.38,8.66,18.15,9.49,0.15
2013-4-23,23,4,2013,1,Odd,13.44,7.87,10.65,14.11,8.67,17.46,8.78,3.28
2013-4-27,27,4,2013,1,Even,15.01,12.61,13.81,15.17,6.59,18.36,11.76,6.3
2013-4-29,29,4,2013,2,Even,20.41,11.69,16.05,19.3,12.05,27.12,15.08,0.0
2013-4-30,30,4,2013,5,Odd,20.02,12.02,16.02,18.7,11.23,26.98,15.76,0.05
2013-5-2,2,5,2013,19,Odd,18.8,13.04,15.92,19.33,9.03,23.84,14.81,2.37
2013-5-4,4,5,2013,6,Even,20.97,13.05,17.01,21.21,10.41,26.65,16.24,0.13
2013-5-7,7,5,2013,19,Odd,16.48,13.08,14.78,17.64,6.6,20.22,13.62,4.88
2013-5-9,9,5,2013,13,Odd,18.5,11.3,14.9,19.61,13.07,25.08,12.01,0.03
2013-5-11,11,5,2013,10,Odd,17.16,12.37,14.77,18.33,7.87,21.37,13.5,0.04
2013-5-14,14,5,2013,35,Even,16.89,8.08,12.48,17.91,13.79,23.82,10.03,0.0
2013-5-16,16,5,2013,3,Odd,17.51,12.75,15.12,17.45,7.48,21.63,14.15,8.97
2013-5-18,18,5,2013,14,Even,18.15,11.12,14.64,18.62,14.27,25.12,10.85,0.1
2013-5-21,21,5,2013,6,Odd,16.4,9.73,13.06,17.24,12.63,22.51,9.87,1.72
2013-5-23,23,5,2013,14,Odd,14.29,10.84,12.57,14.62,5.8,17.5,11.7,6.95
2013-5-25,25,5,2013,6,Odd,12.5,7.61,10.05,13.15,7.28,16.89,9.61,2.16
2013-5-28,28,5,2013,26,Even,16.0,9.3,12.65,16.51,12.42,23.65,11.23,0.93
2013-5-30,30,5,2013,29,Even,13.02,8.38,10.7,13.93,6.88,16.44,9.57,2.73
2013-6-1,1,6,2013,8,Even,14.66,10.69,12.68,15.17,7.13,18.55,11.42,6.15
2013-6-4,4,6,2013,3,Even,17.76,11.69,14.73,19.02,10.29,23.12,12.84,3.63
2013-6-6,6,6,2013,34,Even,19.54,13.33,16.43,20.7,11.41,25.01,13.6,0.05
2013-6-8,8,6,2013,5,Odd,20.71,13.06,16.88,21.19,12.02,26.73,14.72,0.0
2013-6-11,11,6,2013,2,Odd,19.18,13.23,16.21,20.05,10.65,24.36,13.71,0.06
2013-6-13,13,6,2013,1,Odd,21.19,11.13,16.15,21.39,13.95,28.1,14.15,0.0
2013-6-15,15,6,2013,15,Odd,23.33,15.53,19.43,24.34,11.99,29.36,17.36,0.0
2013-6-18,18,6,2013,8,Even,26.62,16.93,21.77,26.8,11.09,31.92,20.83,0.04
2013-6-20,20,6,2013,15,Even,26.59,16.01,21.3,26.61,9.51,31.56,22.05,0.0
2013-6-22,22,6,2013,2,Odd,22.29,15.3,18.8,22.51,6.56,25.6,19.04,0.0
2013-6-25,25,6,2013,6,Odd,21.12,12.43,16.77,22.67,12.68,27.44,14.76,0.08
2013-6-27,27,6,2013,12,Odd,20.06,11.55,15.8,21.88,12.35,25.64,13.29,0.08
2013-6-29,29,6,2013,17,Odd,19.51,11.28,15.4,20.63,10.32,24.84,14.52,0.45
2013-7-2,2,7,2013,3,Odd,23.17,11.88,17.53,24.23,12.14,29.35,17.21,0.0
2013-7-4,4,7,2013,9,Odd,22.27,14.98,18.62,23.66,10.07,27.19,17.12,3.52
2013-7-6,6,7,2013,4,Even,25.45,14.23,19.84,26.26,13.31,31.75,18.44,0.39
2013-7-9,9,7,2013,17,Odd,24.31,15.65,19.98,25.78,11.55,29.9,18.35,0.7
2013-7-11,11,7,2013,14,Odd,23.29,19.12,21.2,23.63,6.41,26.44,20.02,8.56
2013-7-13,13,7,2013,23,Odd,24.83,16.91,20.87,26.19,10.81,30.21,19.4,0.04
2013-7-16,16,7,2013,22,Even,25.98,14.92,20.45,27.08,12.83,32.39,19.56,0.0
2013-7-18,18,7,2013,16,Odd,24.0,18.33,21.16,24.6,7.49,27.41,19.92,1.03
2013-7-20,20,7,2013,2,Even,24.64,15.88,20.26,25.62,10.55,29.49,18.94,0.25
2013-7-23,23,7,2013,11,Odd,26.25,14.07,20.15,27.72,14.7,33.48,18.77,0.02
2013-7-25,25,7,2013,33,Odd,26.72,16.88,21.8,28.5,12.21,32.64,20.43,0.0
2013-7-27,27,7,2013,17,Odd,28.7,16.13,22.41,29.98,12.3,35.08,22.78,0.0
2013-7-30,30,7,2013,16,Odd,26.95,15.79,21.37,28.52,12.51,33.19,20.69,0.01
2013-8-1,1,8,2013,8,Odd,27.51,13.37,20.44,29.47,15.76,35.25,19.49,0.0
2013-8-3,3,8,2013,15,Even,28.79,14.44,21.61,30.28,14.29,36.19,21.9,0.0
2013-8-6,6,8,2013,14,Odd,30.74,15.17,22.96,31.72,12.64,37.76,25.12,0.0
2013-8-8,8,8,2013,2,Even,30.22,12.08,21.15,30.92,13.34,37.26,23.91,0.0
2013-8-10,10,8,2013,5,Odd,26.96,14.61,20.79,28.5,12.9,33.55,20.65,0.02
2013-8-13,13,8,2013,1,Even,26.42,14.74,20.58,28.23,11.76,32.57,20.81,0.0
2013-8-17,17,8,2013,20,Odd,26.73,12.8,19.76,28.3,13.07,33.38,20.3,0.0
2013-8-19,19,8,2013,3,Even,26.42,15.92,21.17,28.44,11.92,33.17,21.25,0.01
2013-8-20,20,8,2013,4,Even,24.48,16.49,20.48,25.57,7.3,28.47,21.17,2.63
2013-8-22,22,8,2013,19,Odd,25.9,13.4,19.65,27.62,11.7,32.19,20.49,0.0
2013-8-24,24,8,2013,1,Odd,24.83,15.98,20.4,26.87,10.59,30.39,19.8,0.03
2013-8-27,27,8,2013,6,Even,22.87,18.17,20.52,23.68,7.12,27.03,19.91,11.72
2013-8-29,29,8,2013,19,Odd,23.21,14.47,18.83,24.7,11.17,29.07,17.9,0.01
2013-8-31,31,8,2013,11,Even,23.96,12.55,18.26,25.48,11.44,30.01,18.56,0.01
2013-9-3,3,9,2013,1,Even,24.49,13.2,18.84,26.15,14.21,31.73,17.51,0.0
2013-9-5,5,9,2013,15,Even,25.01,13.47,19.24,26.22,11.62,31.33,19.7,0.0
2013-9-7,7,9,2013,41,Even,25.26,15.83,20.55,26.82,11.91,31.89,19.99,0.0
2013-9-10,10,9,2013,35,Even,21.15,15.1,18.12,21.77,5.45,23.94,18.5,1.68
2013-9-12,12,9,2013,7,Odd,19.7,11.44,15.57,20.88,8.09,24.01,15.92,0.59
2013-9-14,14,9,2013,20,Odd,20.08,11.65,15.87,21.62,10.79,26.23,15.44,0.05
2013-9-17,17,9,2013,1,Even,19.55,11.65,15.6,20.31,10.82,24.97,14.15,0.01
2013-9-19,19,9,2013,15,Odd,20.31,14.69,17.51,21.91,10.8,26.3,15.5,0.0
2013-9-21,21,9,2013,36,Odd,22.24,12.88,17.56,23.24,12.69,28.98,16.29,0.0
2013-9-24,24,9,2013,1,Even,20.05,11.65,15.85,20.87,13.45,27.54,14.09,0.0
2013-9-26,26,9,2013,4,Odd,20.39,13.34,16.87,21.44,12.75,26.99,14.23,0.01
2013-9-28,28,9,2013,28,Odd,20.94,14.84,17.9,22.22,11.64,27.45,15.82,0.01
2013-10-1,1,10,2013,16,Even,18.96,12.38,15.67,19.92,12.36,25.7,13.35,0.09
2013-10-3,3,10,2013,7,Odd,18.87,8.76,13.82,20.38,11.16,25.08,13.92,0.0
2013-10-5,5,10,2013,2,Odd,18.38,15.94,17.16,18.48,4.95,20.93,15.98,17.37
2013-10-8,8,10,2013,1,Even,16.69,13.67,15.18,16.29,5.98,20.13,14.15,18.12
2013-10-10,10,10,2013,3,Even,17.0,13.86,15.43,16.82,8.38,20.91,12.52,6.36
2013-10-12,12,10,2013,10,Odd,18.08,14.43,16.26,17.65,9.88,23.1,13.22,5.61
2013-10-15,15,10,2013,22,Even,18.06,13.91,15.98,17.75,6.05,21.23,15.19,3.67
2013-10-17,17,10,2013,11,Even,17.27,8.36,12.82,17.22,14.86,25.37,10.51,0.0
2013-10-19,19,10,2013,12,Even,17.48,11.25,14.37,17.37,10.03,23.67,13.63,0.02
2013-10-22,22,10,2013,2,Even,18.17,14.08,16.13,17.85,8.95,23.43,14.48,0.0
2013-10-24,24,10,2013,1,Odd,17.38,15.69,16.54,17.06,5.92,21.24,15.32,12.69
2013-10-26,26,10,2013,24,Even,19.15,14.84,17.0,18.96,10.3,25.66,15.36,0.07
2013-10-29,29,10,2013,12,Odd,17.92,15.01,16.47,18.08,10.52,24.09,13.58,0.02
2013-10-31,31,10,2013,13,Odd,18.4,14.15,16.27,18.02,6.78,22.55,15.76,0.02
2013-11-2,2,11,2013,1,Odd,16.83,14.07,15.44,16.98,8.2,21.21,13.01,2.63
2013-11-5,5,11,2013,4,Even,15.11,11.83,13.48,15.44,7.63,18.31,10.68,20.06
2013-11-7,7,11,2013,9,Even,16.21,11.74,13.98,15.33,10.03,21.66,11.63,0.04
2013-11-9,9,11,2013,10,Odd,16.88,14.94,15.91,16.93,6.84,20.45,13.61,0.2
2013-11-12,12,11,2013,16,Even,12.8,10.59,11.69,12.18,6.8,16.71,9.9,2.16
2013-11-14,14,11,2013,23,Odd,14.95,10.89,12.92,14.59,8.59,20.55,11.95,0.12
2013-11-16,16,11,2013,16,Odd,13.76,9.7,11.73,13.15,7.79,18.68,10.88,0.9
2013-11-19,19,11,2013,14,Odd,14.38,11.36,12.87,14.25,4.55,16.33,11.78,33.24
2013-11-21,21,11,2013,28,Odd,10.13,6.17,8.15,10.04,4.05,12.21,8.16,11.06
2013-11-23,23,11,2013,6,Odd,8.29,6.23,7.26,8.22,2.3,9.62,7.33,10.82
2013-11-26,26,11,2013,20,Odd,3.56,-1.73,0.92,3.72,6.26,7.59,1.33,0.47
2013-11-28,28,11,2013,31,Even,3.99,-0.76,1.62,3.68,9.48,9.41,-0.06,0.16
2013-11-30,30,11,2013,10,Even,7.44,3.69,5.57,6.25,9.41,13.03,3.62,0.01
2013-12-3,3,12,2013,12,Even,8.83,3.67,6.25,8.12,11.38,15.82,4.44,0.02
2013-12-5,5,12,2013,28,Even,7.47,2.46,4.97,4.98,8.27,12.64,4.37,0.01
2013-12-7,7,12,2013,2,Odd,7.65,4.47,6.05,5.99,13.11,14.65,1.55,0.0
2013-12-10,10,12,2013,10,Odd,8.59,4.51,6.55,7.31,10.96,14.99,4.03,0.01
2013-12-12,12,12,2013,10,Odd,8.54,6.32,7.43,7.21,7.4,12.79,5.39,0.01
2013-12-14,14,12,2013,5,Even,7.74,5.0,6.37,6.12,9.87,13.04,3.17,0.1
2013-12-17,17,12,2013,12,Odd,8.19,-0.76,3.72,4.49,9.98,14.27,4.29,0.0
2013-12-19,19,12,2013,10,Odd,6.99,3.8,5.4,5.77,10.16,12.45,2.3,0.17
2013-12-21,21,12,2013,2,Odd,10.17,6.38,8.28,8.12,10.49,16.1,5.61,0.15
2013-12-23,23,12,2013,15,Even,7.65,5.09,6.37,6.15,10.84,14.23,3.38,0.02
2013-12-24,24,12,2013,10,Odd,7.62,3.8,5.71,5.96,8.67,13.32,4.65,0.03
2013-12-28,28,12,2013,39,Even,7.83,6.0,6.91,7.43,9.36,13.02,3.66,0.07
2013-12-31,31,12,2013,25,Even,9.16,5.89,7.53,8.57,7.78,14.3,6.51,1.22
2014-1-2,2,1,2014,49,Even,7.28,6.05,6.67,6.3,8.39,11.08,2.69,1.23
2014-1-4,4,1,2014,19,Odd,11.78,11.23,11.5,11.25,5.8,14.51,8.71,1.33
2014-1-7,7,1,2014,14,Even,8.98,5.56,7.27,6.8,8.66,14.31,5.65,0.0
2014-1-9,9,1,2014,15,Odd,9.29,5.81,7.55,7.15,5.86,12.72,6.86,0.01
2014-1-11,11,1,2014,11,Even,9.44,7.31,8.37,7.94,6.03,12.95,6.92,0.01
2014-1-14,14,1,2014,4,Even,9.45,8.66,9.05,8.68,2.67,10.53,7.86,23.77
2014-1-16,16,1,2014,3,Odd,8.18,5.79,6.98,6.92,8.12,12.33,4.2,0.01
2014-1-18,18,1,2014,14,Odd,12.57,10.06,11.31,12.0,4.46,14.83,10.37,0.44
2014-1-21,21,1,2014,5,Even,8.25,7.05,7.65,7.96,4.33,10.44,6.11,4.55
2014-1-23,23,1,2014,3,Odd,7.94,6.28,7.11,7.53,7.24,11.7,4.46,3.88
2014-1-25,25,1,2014,22,Odd,4.83,-0.12,2.36,4.65,8.49,9.4,0.9,0.09
2014-1-28,28,1,2014,9,Odd,4.5,2.4,3.44,4.61,7.95,9.44,1.49,0.13
2014-1-30,30,1,2014,7,Odd,11.04,8.96,10.0,10.23,3.6,12.76,9.17,14.48
2014-2-1,1,2,2014,3,Even,11.72,10.12,10.92,11.41,5.47,14.53,9.06,11.35
2014-2-4,4,2,2014,3,Odd,9.4,7.48,8.44,8.74,5.16,12.22,7.05,3.12
2014-2-6,6,2,2014,9,Odd,9.76,6.76,8.26,9.08,5.88,13.26,7.37,9.03
2014-2-8,8,2,2014,8,Even,10.28,7.82,9.05,10.15,6.07,13.93,7.86,7.51
2014-2-11,11,2,2014,12,Odd,10.1,8.49,9.3,9.8,4.07,11.61,7.54,10.69
2014-2-13,13,2,2014,9,Even,8.01,4.65,6.33,7.41,9.7,13.3,3.58,0.01
2014-2-15,15,2,2014,18,Even,10.46,7.06,8.76,9.81,10.11,16.12,6.01,4.42
2014-2-18,18,2,2014,15,Even,14.18,9.25,11.72,12.9,9.63,19.4,9.77,0.22
2014-2-20,20,2,2014,14,Odd,11.41,9.43,10.42,11.13,4.59,13.98,9.4,20.56
2014-2-22,22,2,2014,17,Even,10.12,7.07,8.59,9.86,8.57,14.29,5.72,11.95
2014-2-25,25,2,2014,26,Even,9.23,4.32,6.77,8.48,10.02,14.51,4.49,0.21
2014-2-27,27,2,2014,19,Odd,9.45,7.06,8.26,9.19,6.55,12.86,6.31,2.39
2014-3-1,1,3,2014,7,Even,8.4,5.82,7.11,8.46,3.95,10.01,6.06,17.0
2014-3-4,4,3,2014,40,Odd,7.8,5.55,6.67,7.77,5.06,10.71,5.65,9.82
2014-3-6,6,3,2014,15,Odd,8.99,5.37,7.18,8.69,8.0,14.11,6.11,0.17
2014-3-8,8,3,2014,35,Odd,9.18,5.17,7.17,8.74,8.48,14.3,5.8,0.0
2014-3-11,11,3,2014,49,Even,9.39,4.19,6.79,9.37,8.61,14.23,5.62,0.23
2014-3-13,13,3,2014,10,Odd,11.28,3.26,7.26,9.94,11.61,17.59,5.99,0.0
2014-3-15,15,3,2014,1,Even,12.11,5.6,8.86,11.48,9.95,17.91,7.96,0.0
2014-3-18,18,3,2014,38,Even,12.24,8.68,10.46,12.12,10.41,18.16,7.75,0.01
2014-3-20,20,3,2014,15,Odd,14.26,9.5,11.88,13.6,12.35,20.62,8.27,0.0
2014-3-22,22,3,2014,19,Even,12.89,10.93,11.91,13.3,6.74,16.34,9.6,3.62
2014-3-25,25,3,2014,28,Even,6.94,4.15,5.55,6.78,7.36,10.71,3.35,3.17
2014-3-27,27,3,2014,8,Even,9.04,6.63,7.83,9.0,3.98,11.28,7.3,5.41
2014-3-29,29,3,2014,12,Even,12.4,6.23,9.32,12.43,13.08,19.32,6.25,0.0
2014-4-1,1,4,2014,7,Even,12.23,7.05,9.64,12.26,12.03,18.42,6.38,0.01
2014-4-3,3,4,2014,40,Even,12.57,7.69,10.13,11.81,7.47,16.71,9.23,0.0
2014-4-5,5,4,2014,9,Odd,12.54,8.45,10.5,12.63,8.7,16.88,8.18,1.47
2014-4-8,8,4,2014,11,Even,15.73,10.12,12.93,16.15,12.32,22.64,10.32,0.0
2014-4-10,10,4,2014,22,Even,13.02,6.47,9.74,13.5,11.78,19.04,7.26,0.0
2014-4-12,12,4,2014,14,Even,13.76,10.67,12.21,14.48,9.47,18.55,9.08,0.25
2014-4-15,15,4,2014,3,Even,12.4,8.69,10.54,13.15,11.59,17.51,5.93,2.1
2014-4-17,17,4,2014,11,Odd,9.23,2.58,5.9,9.8,10.92,14.64,3.73,0.03
2014-4-19,19,4,2014,42,Odd,12.48,10.48,11.48,12.49,5.97,15.49,9.51,11.85
2014-4-22,22,4,2014,14,Even,15.43,11.27,13.35,15.64,11.54,21.01,9.47,0.09
2014-4-24,24,4,2014,5,Odd,15.46,10.96,13.21,15.56,11.45,21.1,9.65,0.05
2014-4-26,26,4,2014,3,Odd,16.01,12.61,14.31,16.39,8.49,20.66,12.17,4.04
2014-4-29,29,4,2014,27,Even,13.51,9.62,11.56,14.08,7.88,17.81,9.94,4.41
2014-5-3,3,5,2014,15,Even,12.74,9.12,10.93,13.72,7.2,17.01,9.81,9.52
2014-5-5,5,5,2014,27,Even,14.33,6.69,10.51,15.41,13.86,21.01,7.14,0.0
2014-5-6,6,5,2014,1,Even,16.3,8.89,12.59,16.76,14.43,23.38,8.95,0.01
2014-5-8,8,5,2014,6,Even,16.87,10.88,13.87,17.57,11.42,22.8,11.38,0.01
2014-5-10,10,5,2014,8,Odd,17.95,11.86,14.9,18.83,11.34,23.92,12.58,0.01
2014-5-13,13,5,2014,3,Even,15.43,11.43,13.43,16.09,9.01,20.2,11.19,1.75
2014-5-15,15,5,2014,20,Even,14.61,5.39,10.0,15.33,11.7,20.58,8.87,0.03
2014-5-17,17,5,2014,5,Even,15.38,9.36,12.37,16.35,10.79,21.15,10.36,0.02
2014-5-20,20,5,2014,10,Odd,18.25,12.23,15.24,19.19,11.09,23.74,12.66,0.04
2014-5-22,22,5,2014,8,Even,20.4,12.23,16.32,20.31,11.16,26.37,15.21,0.0
2014-5-24,24,5,2014,3,Even,19.51,11.82,15.66,20.4,11.91,25.51,13.61,0.27
2014-5-27,27,5,2014,32,Odd,16.69,11.88,14.28,18.12,7.63,20.83,13.19,0.48
2014-5-29,29,5,2014,27,Even,16.5,11.36,13.93,17.25,7.73,21.13,13.4,0.05
2014-5-31,31,5,2014,1,Even,16.33,12.72,14.52,16.48,7.59,19.5,11.91,2.51
2014-6-3,3,6,2014,3,Odd,19.84,9.51,14.68,20.89,13.44,26.19,12.76,0.08
2014-6-5,5,6,2014,11,Even,19.71,13.14,16.42,20.68,11.3,24.83,13.53,0.0
2014-6-7,7,6,2014,12,Even,24.0,14.22,19.11,24.53,11.95,30.7,18.75,0.0
2014-6-10,10,6,2014,27,Even,26.11,14.44,20.28,26.38,12.6,32.45,19.84,0.1
2014-6-12,12,6,2014,13,Odd,26.56,17.16,21.87,27.48,12.29,32.26,19.98,5.12
2014-6-14,14,6,2014,3,Even,23.64,17.2,20.42,24.53,8.01,28.05,20.05,9.26
2014-6-17,17,6,2014,21,Odd,20.43,15.45,17.94,21.42,9.05,24.76,15.73,17.86
2014-6-19,19,6,2014,16,Even,19.87,14.13,17.01,20.31,9.02,24.07,15.05,4.31
2014-6-21,21,6,2014,14,Odd,21.49,15.88,18.69,22.94,11.28,27.01,15.73,0.0
2014-6-24,24,6,2014,3,Even,23.01,15.15,19.08,23.26,11.24,28.13,16.89,0.0
2014-6-26,26,6,2014,8,Even,20.98,16.4,18.69,21.6,6.41,24.38,17.98,5.51
2014-6-28,28,6,2014,17,Even,22.98,15.51,19.24,24.07,10.75,27.99,17.24,0.0
2014-7-1,1,7,2014,31,Even,21.94,15.55,18.75,23.23,10.33,26.8,16.47,0.01
2014-7-3,3,7,2014,1,Odd,23.8,13.2,18.5,24.47,14.43,31.51,17.08,0.0
2014-7-5,5,7,2014,15,Odd,23.78,17.33,20.55,25.29,10.08,29.15,19.08,0.0
2014-7-8,8,7,2014,5,Odd,22.34,16.55,19.44,23.64,8.8,26.17,17.37,5.41
2014-7-10,10,7,2014,3,Even,18.98,13.09,16.04,19.24,5.52,21.47,15.94,5.19
2014-7-12,12,7,2014,11,Even,20.96,15.94,18.45,22.73,9.36,25.29,15.93,1.33
